1	26.3
2	26.3
3	26.3
4	26.3
5	26.3
6	26.3
7	26.3
8	26.3
9	26.3
10	26.3
11	26.3
12	26.3
13	26.3
14	26.3
15	26.9
16	26.4
17	26.4
18	26.4
19	26.3
20	26.3
21	26.3
22	26.3
23	26.3
24	26.3
25	26.3
26	26.3
27	26.4
28	26.4
29	26.5
30	26.5
31	26.5
32	26.6
33	26.6
34	26.7
35	26.7
36	26.8
37	26.9
38	26.9
39	27.1
40	27.2
41	27.3
42	27.3
43	27.4
44	27.5
45	27.6
46	27.7
47	27.7
48	27.8
49	27.9
50	28
51	28
52	28.1
53	28.2
54	28.3
55	28.3
56	28.4
57	28.5
58	28.7
59	28.8
60	28.9
61	29.1
62	29.2
63	29.4
65	29.5
66	29.6
67	29.8
68	29.9
69	30
70	30.1
71	30.3
72	30.4
73	30.5
74	30.6
75	30.7
76	30.9
77	31
78	31.1
79	31.3
80	31.3
81	31.5
82	31.7
83	31.8
84	32
85	32.2
86	32.3
87	32.5
88	32.7
89	32.9
90	33
91	33.2
92	33.4
93	33.5
94	33.7
95	33.9
96	34
97	34.1
98	34.2
99	34.3
100	34.5
101	34.7
102	34.9
103	35
104	35.2
105	35.4
106	35.5
107	35.8
108	36
109	36.1
110	36.3
111	36.4
112	36.6
113	36.8
114	36.9
115	37.2
116	37.4
117	37.5
118	37.8
119	38
120	38.2
121	38.4
122	38.5
123	38.7
124	38.8
125	39
126	39.2
127	39.5
128	39.8
130	40
131	40.2
132	40.4
133	40.7
134	40.9
135	41
136	41.2
137	41.4
138	41.6
139	41.8
140	41.9
141	42.1
142	42.3
143	42.6
144	42.8
145	43
146	43.2
147	43.5
148	43.7
149	43.9
150	44.1
151	44.3
152	44.6
153	44.8
154	44.9
155	45.2
156	45.4
157	45.5
158	45.6
159	45.8
160	46
161	46.2
162	46.4
163	46.7
164	46.9
165	47
166	47.1
167	47.3
168	47.7
169	47.9
170	48.1
171	48.4
172	48.6
173	48.9
174	49.1
175	49.3
176	49.5
177	49.6
178	49.9
179	50
180	50.2
181	50.4
182	50.6
183	50.8
184	51
185	51.2
186	51.4
187	51.7
188	51.9
189	52.2
190	52.4
191	52.7
192	53
193	53.2
195	53.6
196	53.9
197	54.1
198	54.5
199	54.8
200	55.1
201	55.2
202	55.5
203	55.7
204	56
205	56.3
206	56.5
207	56.7
208	57
209	57.2
210	57.4
211	57.6
212	57.7
213	58
214	58.2
215	58.4
216	58.7
217	58.8
218	59.1
219	59.3
220	59.6
221	60
222	60.3
223	60.6
224	60.9
225	61.1
226	61.4
227	61.6
228	61.8
229	62.1
230	62.4
231	62.7
232	62.9
233	63.1
234	63.4
235	63.7
236	64
237	64.2
238	64.5
239	64.8
240	65
241	65.1
242	65.3
243	65.5
244	65.8
245	66
246	66.2
247	66.5
248	66.8
249	67.1
250	67.3
251	67.4
252	67.7
253	67.9
254	68.2
255	68.4
256	68.7
257	69
258	69.3
260	69.5
261	69.7
262	70.1
263	70.5
264	70.7
265	70.9
266	71.1
267	71.2
268	71.5
269	71.7
270	72
271	72.2
272	72.5
273	72.8
274	73.2
275	73.5
276	73.9
277	74.3
278	74.6
279	75
280	75.3
281	75.6
282	76
283	76.3
284	76.8
285	77.2
286	77.5
287	77.7
288	77.9
289	78.1
290	78.3
291	78.5
292	78.8
293	78.9
294	79.1
295	79.3
296	79.5
297	79.9
298	80.3
299	80.6
300	81
301	81.4
302	81.8
303	82.1
304	82.4
305	82.8
306	83.2
307	83.6
308	83.8
309	83.9
310	84
311	84.2
312	84.3
313	84.5
314	84.8
315	84.9
316	85.1
317	85.3
318	85.7
319	86.1
320	86.6
321	87.1
322	87.5
323	88
325	88.2
326	88.4
327	88.4
328	88.4
329	88.6
330	88.9
331	89.1
332	89.4
333	89.7
334	90
335	90.4
336	90.7
337	91
338	91.3
339	91.5
340	91.9
341	92.1
342	92.5
343	92.7
344	92.9
345	93.2
346	93.4
347	93.7
348	94
349	94.2
350	94.5
351	94.7
352	94.9
353	95.6
354	95.9
355	96.2
356	96.6
357	96.9
358	97.1
359	97.4
360	98
361	98.2
362	98.2
363	98.2
364	98.5
365	98.7
366	99.2
367	99.5
368	99.9
369	100.1
370	100.3
371	100.7
372	101.1
373	101.5
374	101.5
375	101.7
376	102
377	102.2
378	102.4
379	102.7
380	102.9
381	103
382	103.1
383	103.2
384	103.4
385	103.6
386	104
387	104.3
388	104.5
390	104.8
391	105.1
392	105.3
393	105.6
394	105.8
395	106.1
396	106.3
397	106.6
398	107
399	107.3
400	107.8
401	108.3
402	108.7
403	109.2
404	109.5
405	109.9
406	110.2
407	110.5
408	110.7
409	110.8
410	110.9
411	111.1
412	111.2
413	111.4
414	111.6
415	111.8
416	112.2
417	112.5
418	112.9
419	113.1
420	113.3
421	113.6
422	113.9
423	114.3
424	114.8
425	115.2
426	115.6
427	115.8
428	116
429	116.5
430	116.8
431	117.2
432	117.5
433	117.7
434	117.9
435	118.1
436	118.1
437	118.3
438	118.4
439	119
440	119.5
441	119.9
442	120.3
443	120.5
444	120.8
445	120.9
446	120.8
447	121
448	121.3
449	121.8
450	122.6
451	123.2
452	123.7
453	124
455	124.2
456	124.4
457	124.5
458	124.7
459	124.9
460	125.1
461	125.4
462	125.5
463	125.8
464	126.1
465	126.4
466	126.8
467	126.7
468	126.9
469	127.3
470	127.7
471	128
472	128.2
473	128.3
474	128.5
475	128.7
476	128.8
477	129
478	129.1
479	129.3
480	129.5
481	129.8
482	130.4
483	130.8
484	131.3
485	131.5
486	131.7
487	131.9
488	132.2
489	132.6
490	133.1
491	133.5
492	133.7
493	133.7
494	133.8
495	134
496	134.2
497	134.7
498	135.2
499	135.5
500	135.8
501	136
502	136.3
503	136.7
504	137.1
505	137.6
506	137.9
507	138.3
508	138.7
509	139
510	139.3
511	139.6
512	139.9
513	140.4
514	140.7
515	141.1
516	141.4
517	141.7
518	142.1
520	142.4
521	142.7
522	143.1
523	143.4
524	143.7
525	144
526	144.3
527	144.6
528	144.9
529	145.2
530	145.6
531	145.9
532	146.3
533	146.6
534	146.9
535	147.4
536	147.8
537	148.3
538	148.7
539	149.1
540	149.7
541	150.1
542	150.5
543	150.8
544	151.2
545	151.6
546	151.8
547	152.1
548	152.5
549	152.8
550	153.3
551	153.8
552	154
553	154.3
554	154.7
555	155.1
556	155.5
557	155.9
558	156.7
559	157.3
560	157.7
561	158.2
562	158.5
563	159.1
564	159.4
565	159.6
566	160.1
567	160.4
568	160.8
569	161.1
570	161.4
571	161.9
572	162.3
573	162.7
574	163.2
575	163.6
576	164.2
577	164.6
578	165.1
579	165.8
580	165.9
581	166.2
582	165.9
583	165.3
585	164
586	163.1
587	162.1
588	160.9
589	160.4
590	159.7
591	159.5
592	159.4
593	159.6
594	159.7
595	159.8
596	160
597	160.1
598	160.2
599	160.2
600	160.6
601	161
602	161.5
603	161.9
604	162.4
605	162.9
606	163.7
607	164.1
608	164.6
609	164.9
610	165
611	164.8
612	164.6
613	164.3
614	164
615	163.9
616	164.3
617	164.6
618	164.5
619	164.5
620	164.4
621	164.5
622	164.6
623	164.8
624	165.8
625	166.3
626	167.1
627	167.8
628	168.1
629	168.8
630	169
631	168.9
632	169.4
633	169.3
634	168.9
635	168.7
636	169.2
637	169.7
638	169.9
639	170.2
640	170.3
641	170.7
642	171
643	171.3
644	172
645	172.9
646	173.8
647	174.7
648	175.4
650	176
651	176.7
652	177.2
653	177.9
654	178.6
655	179.3
656	180.8
657	181.7
658	182.3
659	182.8
660	183.5
661	183.2
662	183.4
663	183.9
664	184.6
665	185
666	185
667	184.6
668	184.7
669	185
670	185.4
671	185.9
672	186.1
673	186.4
674	186.6
675	186.8
676	187
677	187.4
678	187.6
679	188
680	188.4
681	188.8
682	189.2
683	189.4
684	190
685	190.8
686	191.3
687	191.2
688	191.4
689	191.8
690	192.2
691	192.6
692	193.9
693	194.5
694	194.6
695	195.3
696	195.9
697	196
698	196.2
699	196.3
700	196.8
701	196.9
702	196.9
703	196.7
704	197.3
705	197.7
706	197.9
707	198.2
708	198.5
709	198.9
710	199
711	200.1
712	200.8
713	201.2
715	201.3
716	201.7
717	202.2
718	202.7
719	204
720	204.7
721	204.6
722	204.9
723	205
724	205.1
725	205.4
726	205.9
727	206.5
728	207.1
729	207.9
730	208.7
731	209
