1	30.8
2	30.9
3	30.9
4	30.9
5	30.8
6	30.8
7	30.8
8	30.8
9	30.8
10	30.8
11	30.8
12	30.9
13	30.8
14	30.8
15	30.8
16	30.8
17	30.8
18	30.8
19	30.9
20	30.8
21	30.8
22	30.8
23	30.8
24	30.8
25	30.8
26	30.8
27	30.8
28	30.8
29	30.8
30	30.9
31	30.9
32	30.9
33	30.9
34	31
35	31.1
36	31.1
37	31.1
38	31.2
39	31.2
40	31.2
41	31.3
42	31.3
43	31.4
44	31.4
45	31.5
46	31.6
47	31.6
48	31.7
49	31.7
50	31.8
51	31.9
52	32
53	32
54	32.1
55	32.1
56	32.2
57	32.2
58	32.3
59	32.3
60	32.4
61	32.4
62	32.5
64	32.5
65	32.6
66	32.7
67	32.7
68	32.8
69	32.9
70	33
71	33.1
72	33.2
73	33.3
74	33.4
75	33.5
76	33.6
77	33.6
78	33.7
79	33.8
80	33.9
81	34.1
82	34.2
83	34.4
84	34.5
85	34.6
86	34.7
87	34.8
88	35
89	35.1
90	35.2
91	35.3
92	35.5
93	35.6
94	35.7
95	35.9
96	36
97	36.1
98	36.3
99	36.5
100	36.5
101	36.8
102	36.9
103	37.2
104	37.3
105	37.5
106	37.6
107	37.8
108	37.9
109	38.2
110	38.4
111	38.6
112	38.8
113	38.9
114	39
115	39.2
116	39.4
117	39.4
118	39.7
119	39.8
120	40
121	40.1
122	40.3
123	40.4
124	40.6
125	40.8
126	40.9
127	41.2
129	41.4
130	41.6
131	41.7
132	41.9
133	42.1
134	42.3
135	42.4
136	42.5
137	42.7
138	42.8
139	43.1
140	43.2
141	43.4
142	43.6
143	43.8
144	43.9
145	44.1
146	44.3
147	44.5
148	44.7
149	44.9
150	45.1
151	45.3
152	45.6
153	45.7
154	45.9
155	46.1
156	46.3
157	46.4
158	46.7
159	46.9
160	47.1
161	47.3
162	47.6
163	47.8
164	48
165	48.2
166	48.3
167	48.6
168	48.7
169	48.8
170	49
171	49.2
172	49.4
173	49.5
174	49.7
175	49.8
176	49.9
177	50.1
178	50.3
179	50.5
180	50.7
181	50.8
182	51.1
183	51.2
184	51.5
185	51.7
186	52
187	52.2
188	52.5
189	52.6
190	53
191	53.2
192	53.5
194	53.7
195	54
196	54.3
197	54.5
198	54.8
199	55
200	55.3
201	55.5
202	55.8
203	56
204	56.2
205	56.5
206	56.7
207	57
208	57.2
209	57.4
210	57.6
211	57.8
212	58
213	58.2
214	58.4
215	58.6
216	58.7
217	59
218	59.2
219	59.3
220	59.5
221	59.7
222	60
223	60.2
224	60.5
225	60.6
226	60.9
227	61.2
228	61.6
229	62
230	62.2
231	62.7
232	62.9
233	63.3
234	63.6
235	63.9
236	64.1
237	64.5
238	64.6
239	64.9
240	65.1
241	65.4
242	65.5
243	65.7
244	65.9
245	66.1
246	66.3
247	66.5
248	66.8
249	67.1
250	67.4
251	67.6
252	67.9
253	68.1
254	68.4
255	68.6
256	68.8
257	69
259	69.2
260	69.4
261	69.6
262	69.7
263	69.9
264	70.1
265	70.2
266	70.5
267	70.8
268	71.1
269	71.4
270	71.6
271	71.9
272	72.1
273	72.4
274	72.6
275	73
276	73.1
277	73.5
278	73.7
279	74
280	74.2
281	74.5
282	74.9
283	75.2
284	75.5
285	75.8
286	76.2
287	76.4
288	76.8
289	77
290	77.4
291	77.7
292	78.1
293	78.4
294	78.7
295	79
296	79.2
297	79.5
298	79.7
299	80
300	80.1
301	80.4
302	80.6
303	80.8
304	81
305	81.4
306	81.6
307	82
308	82.3
309	82.4
310	82.9
311	83.2
312	83.9
313	84.3
314	84.9
315	85.3
316	85.7
317	85.8
318	86.1
319	86.4
320	86.6
321	86.9
322	87.1
324	87.3
325	87.5
326	87.8
327	88
328	88.2
329	88.4
330	88.7
331	88.9
332	89.2
333	89.4
334	89.7
335	89.9
336	90.2
337	90.5
338	90.7
339	91
340	91.2
341	91.5
342	91.8
343	92.1
344	92.3
345	92.6
346	92.9
347	93.2
348	93.6
349	93.9
350	94.4
351	94.8
352	95.3
353	95.6
354	96
355	96.3
356	96.7
357	96.9
358	97.3
359	97.7
360	98
361	98.3
362	98.5
363	98.9
364	99
365	99.3
366	99.5
367	99.7
368	99.9
369	100.1
370	100.3
371	100.5
372	100.8
373	101
374	101.3
375	101.6
376	101.8
377	102.1
378	102.4
379	102.7
380	103
381	103.1
382	103.5
383	103.7
384	104
385	104.4
386	104.6
387	104.9
389	105.2
390	105.6
391	105.8
392	106.2
393	106.4
394	106.7
395	107
396	107.4
397	107.6
398	108
399	108.3
400	108.6
401	108.9
402	109.2
403	109.6
404	109.9
405	110.3
406	110.5
407	110.8
408	111
409	111.2
410	111.3
411	111.6
412	111.9
413	112
414	112.3
415	112.5
416	112.8
417	113
418	113.3
419	113.5
420	113.7
421	113.9
422	114.1
423	114.3
424	114.5
425	114.8
426	114.9
427	115.2
428	115.5
429	115.8
430	116
431	116.3
432	116.5
433	116.9
434	117.1
435	117.4
436	117.7
437	118.1
438	118.5
439	118.7
440	119.1
441	119.3
442	119.6
443	119.9
444	120.3
445	120.5
446	120.9
447	121.1
448	121.5
449	121.7
450	122.1
451	122.3
452	122.5
454	122.8
455	123
456	123.3
457	123.5
458	123.8
459	124
460	124.3
461	124.5
462	124.9
463	125.1
464	125.5
465	125.8
466	126
467	126.2
468	126.4
469	126.5
470	126.7
471	126.9
472	127
473	127.2
474	127.3
475	127.5
476	127.8
477	127.9
478	128.2
479	128.4
480	128.7
481	128.8
482	129.1
483	129.4
484	129.7
485	130
486	130.4
487	130.7
488	131.1
489	131.6
490	131.9
491	132.3
492	132.6
493	133.1
494	133.4
495	133.9
496	134.2
497	134.7
498	135
499	135.5
500	135.7
501	136.1
502	136.4
503	136.7
504	137.1
505	137.3
506	137.6
507	137.8
508	138.1
509	138.3
510	138.6
511	138.8
512	139.1
513	139.3
514	139.8
515	140.3
516	140.6
517	141.1
519	141.4
520	141.9
521	142.1
522	142.6
523	142.9
524	143.3
525	143.5
526	144
527	144.2
528	144.6
529	145
530	145.3
531	145.7
532	146
533	146.4
534	146.7
535	147.1
536	147.4
537	147.8
538	148.1
539	148.5
540	148.8
541	149.3
542	149.8
543	150.1
544	150.6
545	150.9
546	151.4
547	151.8
548	152.2
549	152.5
550	153.1
551	153.4
552	154
553	154.4
554	155
555	155.5
556	155.8
557	156.2
558	156.5
559	156.9
560	157.2
561	157.7
562	158
563	158.5
564	158.9
565	159.5
566	160
567	160.6
568	161.1
569	161.4
570	162
571	162.6
572	158.1
573	160.3
574	161.4
575	161.6
576	161.3
577	160.6
578	159.1
579	158.3
580	157.6
581	157.3
582	157.3
584	157.7
585	158
