0	28
1	28
2	28.1
3	28.1
4	28
5	28.1
6	28.1
7	28.1
8	28
9	28.1
10	28.1
11	28.1
12	28.1
13	28.1
14	28.1
15	28.1
16	28.2
17	28.1
18	28.2
19	28.2
20	28.2
21	28.3
22	28.3
23	28.3
24	28.3
25	28.4
26	28.4
27	28.4
28	28.5
29	28.5
30	28.5
31	28.6
32	28.6
33	28.6
34	28.7
35	28.7
36	28.7
37	28.9
38	28.9
39	29
40	29.1
41	29.1
42	29.1
43	29.2
44	29.2
45	29.3
46	29.4
47	29.4
48	29.5
49	29.6
50	29.7
51	29.8
52	29.9
53	30
54	30.2
55	30.3
56	30.4
57	30.5
58	30.7
59	30.8
60	30.9
61	31
62	31.1
63	31.2
64	31.4
65	31.5
66	31.6
67	31.8
68	31.8
69	32
70	32.1
71	32.3
72	32.5
73	32.5
74	32.7
75	32.8
76	33
77	33.1
78	33.2
79	33.4
80	33.5
81	33.6
82	33.7
83	33.8
84	34
85	34
86	34.2
87	34.4
88	34.5
89	34.6
90	34.8
91	35
92	35.2
93	35.3
94	35.5
95	35.6
96	35.8
97	36
98	36.1
99	36.3
100	36.5
101	36.7
102	37
103	37.1
104	37.3
105	37.6
106	37.8
107	37.9
108	38.1
109	38.3
110	38.6
111	38.8
112	39.1
113	39.4
114	39.6
115	39.9
116	40.1
117	40.3
118	40.6
119	40.9
120	41.1
121	41.5
122	41.7
123	42
124	42.2
125	42.4
126	42.7
127	42.8
128	43
129	43.2
130	43.3
131	43.6
132	43.7
133	44
134	44.2
135	44.3
136	44.6
137	44.7
138	44.9
139	45.2
140	45.3
141	45.7
142	45.9
143	46.1
144	46.5
145	46.7
146	47
147	47.3
148	47.6
149	47.9
150	48.2
151	48.5
152	48.8
153	49.1
154	49.4
155	49.7
156	50
157	50.3
158	50.5
159	50.8
160	51.1
161	51.4
162	51.7
163	52
164	52.2
165	52.6
166	52.9
167	53.3
168	53.5
169	53.8
170	54
171	54.2
172	54.4
173	54.6
174	54.8
175	55.1
176	55.3
177	55.6
178	55.9
179	56.1
180	56.3
181	56.4
182	56.6
183	56.7
184	56.9
185	57.2
186	57.4
187	57.6
188	57.8
189	58.1
190	58.2
191	58.5
192	58.8
193	59.1
194	59.5
195	59.8
196	60.1
197	60.4
198	60.7
199	60.9
200	61.1
201	61.4
202	61.6
203	61.8
204	62
205	62.3
206	62.5
207	62.8
208	63
209	63.3
210	63.6
211	63.9
212	64.1
213	64.4
214	64.8
215	65.3
216	65.6
217	66.1
218	66.5
219	66.9
220	67.3
221	67.6
222	68
223	68.3
224	68.8
225	69.1
226	69.5
227	70.1
228	70.4
229	70.6
230	71
231	71.2
232	71.5
233	71.7
234	72
235	72.2
236	72.4
237	72.7
238	72.9
239	73.1
240	73.4
241	73.6
242	73.8
243	74.1
244	74.3
245	74.6
246	74.8
247	75
248	75.3
249	75.5
250	75.9
251	76.1
252	76.3
253	76.7
254	76.9
255	77.2
256	77.5
257	77.7
258	78.1
259	78.3
260	78.5
261	78.9
262	79.1
263	79.4
264	79.7
265	80
