1	30.9
2	30.9
3	30.9
4	31
5	30.9
6	30.9
7	31
8	31
9	31
10	30.9
11	30.9
12	30.9
13	31
14	30.9
15	30.9
16	31
17	31
18	31
19	31
20	31
21	31
22	31
23	31.1
24	31
25	31.1
26	31.1
27	31.1
28	31.1
29	31.1
30	31.1
31	31.1
32	31.1
33	31.2
34	31.2
35	31.3
36	31.3
37	31.4
38	31.4
39	31.5
40	31.6
41	31.7
42	31.8
43	31.8
44	31.9
45	32
46	32.1
47	32.2
48	32.3
49	32.3
50	32.4
51	32.4
52	32.5
53	32.6
54	32.7
55	32.7
56	32.8
57	32.8
58	32.9
59	32.9
60	33
61	33.2
62	33.2
64	33.2
65	33.3
66	33.3
67	33.5
68	33.5
69	33.7
70	33.9
71	34
72	34.2
73	34.3
74	34.4
75	34.5
76	34.6
77	34.8
78	34.9
79	35.1
80	35.2
81	35.3
82	35.5
83	35.7
84	35.7
85	35.9
86	36
87	36.2
88	36.2
89	36.3
90	36.3
91	36.4
92	36.6
93	36.7
94	36.9
95	37
96	37.2
97	37.4
98	37.6
99	37.7
100	37.9
101	38.1
102	38.2
103	38.4
104	38.6
105	38.7
106	38.8
107	39
108	39.2
109	39.3
110	39.5
111	39.6
112	39.8
113	40
114	40.3
115	40.4
116	40.6
117	40.7
118	40.8
119	41
120	41.2
121	41.4
122	41.6
123	41.8
124	42
125	42.3
126	42.4
127	42.6
129	42.7
130	43
131	43.1
132	43.4
133	43.6
134	43.8
135	44
136	44.2
137	44.4
138	44.6
139	44.8
140	45
141	45.3
142	45.4
143	45.7
144	45.8
145	46
146	46.2
147	46.4
148	46.5
149	46.7
150	46.8
151	47
152	47.1
153	47.3
154	47.4
155	47.6
156	47.8
157	47.9
158	48.1
159	48.3
160	48.6
161	48.7
162	49.1
163	49.2
164	49.5
165	49.8
166	50
167	50.3
168	50.5
169	50.8
170	51
171	51.2
172	51.4
173	51.6
174	51.7
175	52
176	52.2
177	52.4
178	52.7
179	53
180	53.5
181	53.7
182	54
183	54.2
184	54.5
185	54.7
186	55
187	55.1
188	55.4
189	55.7
190	55.9
191	56.3
192	56.5
194	56.8
195	57
196	57.2
197	57.4
198	57.8
199	58
200	58.3
201	58.6
202	58.9
203	59.1
204	59.4
205	59.7
206	59.9
207	60.2
208	60.4
209	60.7
210	60.8
211	61.2
212	61.3
213	61.6
214	61.8
215	62
216	62.1
217	62.6
218	63.1
219	63.4
220	63.6
221	63.8
222	64
223	64.2
224	64.5
225	64.7
226	65.1
227	65.4
228	65.8
229	66
230	66.4
231	66.8
232	67.1
233	67.5
234	67.8
235	68.1
236	68.3
237	68.5
238	68.6
239	68.9
240	69
241	69.3
242	69.6
243	69.8
244	70
245	70.2
246	70.5
247	70.6
248	71
249	71.3
250	71.7
251	71.8
252	72.2
253	72.4
254	72.8
255	73.1
256	73.5
257	73.9
259	74.1
260	74.4
261	74.6
262	75
263	75.2
264	75.6
265	75.8
266	76.1
267	76.3
268	76.4
269	76.6
270	76.9
271	77.1
272	77.2
273	77.5
274	77.7
275	77.9
276	78.1
277	78.5
278	78.7
279	79
280	79.2
281	79.6
282	79.9
283	80.1
284	80.5
285	80.7
286	81.1
287	81.2
288	81.6
289	81.8
290	82.2
291	82.5
292	82.9
293	83.1
294	83.6
295	84.1
296	84.3
297	84.7
298	85
299	85.3
300	85.6
301	86.1
302	86.4
303	86.7
304	86.8
305	86.9
306	87
307	87.2
308	87.4
309	87.6
310	87.8
311	87.9
312	88.2
313	88.4
314	88.6
315	88.9
316	89.2
317	89.4
318	89.8
319	90
320	90.4
321	90.8
322	91.2
324	91.7
325	92
326	92.6
327	93
328	93.5
329	93.8
330	94.2
331	94.4
332	94.7
333	94.9
334	95.1
335	95.4
336	95.6
337	95.8
338	96
339	96.3
340	96.6
341	96.9
342	97.2
343	97.5
344	97.7
345	98.1
346	98.4
347	98.7
348	99
349	99.3
350	99.7
351	100
352	100.4
353	100.6
354	100.9
355	101.2
356	101.6
357	101.8
358	102.1
359	102.4
360	102.6
361	102.9
362	103.1
363	103.4
364	103.6
365	103.9
366	104.1
367	104.4
368	104.6
369	104.9
370	105.1
371	105.5
372	105.7
373	106
374	106.4
375	106.6
376	107
377	107.2
378	107.6
379	107.8
380	108.2
381	108.4
382	108.8
383	109.1
384	109.5
385	109.7
386	110.1
387	110.5
389	110.7
390	111
391	111.3
392	111.7
393	112
394	112.6
395	112.9
396	113.3
397	113.5
398	113.8
399	114.1
400	114.2
401	114.6
402	114.8
403	115.1
404	115.3
405	115.6
406	115.9
407	116.2
408	116.4
409	116.7
410	116.9
411	117.2
412	117.5
413	117.8
414	118.1
415	118.4
416	118.8
417	119.1
418	119.5
419	119.9
420	120.4
421	120.7
422	121.1
423	121.4
424	121.9
425	122.2
426	122.4
427	122.7
428	122.9
429	123.2
430	123.5
431	123.7
432	123.9
433	124.2
434	124.4
435	124.6
436	124.8
437	125.1
438	125.4
439	125.6
440	125.8
441	125.9
442	126.1
443	126.3
444	126.7
445	126.9
446	127.4
447	127.7
448	128.1
449	128.4
450	128.8
451	129.2
452	129.5
454	129.9
455	130.1
456	130.4
457	130.6
458	131
459	131.2
460	131.5
461	131.7
462	132.1
463	132.3
464	132.6
465	133
466	133.2
467	133.5
468	133.7
469	134.1
470	134.3
471	134.7
472	134.9
473	135.3
474	135.5
475	135.9
476	136.1
477	136.5
478	136.9
479	137.1
480	137.5
481	137.7
482	138.1
483	138.4
484	138.8
485	139.1
486	139.5
487	139.8
488	140.3
489	140.5
490	140.9
491	141.3
492	141.6
493	142
494	142.3
495	142.7
496	143
497	143.4
498	143.7
499	144.2
500	144.5
501	144.9
502	145.2
503	145.7
504	146.2
505	146.6
506	147.1
507	147.5
508	147.9
509	148.3
510	148.8
511	149.1
512	149.7
513	150
514	150.5
515	151.1
516	151.3
517	151.7
519	152
520	152.5
521	152.8
522	153.2
523	153.5
524	154
525	154.3
526	154.7
527	155
528	155.4
529	155.6
530	156.1
531	156.6
532	156.8
533	157.3
534	157.6
535	158.1
536	158.4
537	158.9
538	159.4
539	160
540	160.4
541	161.1
542	161.7
543	162.1
544	162.8
545	163.2
546	163.5
547	163.4
548	162.8
549	161.8
550	160.1
551	158.8
552	157.1
553	156.2
554	155.2
555	154.6
556	154.3
557	154.2
558	154.3
559	154.6
560	154.9
561	155.5
562	156
563	156.6
564	156.9
565	157.4
566	157.7
567	158.4
568	159.5
569	160.3
570	161.7
571	162.6
572	164
573	164.8
574	165.4
575	165.9
576	166.4
577	166.7
578	166.5
579	166.4
580	166.4
581	166.6
582	166.9
584	167.5
585	168.2
586	169.3
587	169.3
588	169.4
589	169.4
590	169.4
591	169.4
592	169.4
593	169.5
594	169.8
595	169.9
596	170
597	170.5
598	171.2
599	171.3
600	171.1
601	170.9
602	170.8
603	170.7
604	170.7
605	170.8
606	171
607	171.4
608	172
609	172.4
610	172.7
611	172.6
612	172.6
613	172.6
614	172.8
615	172.9
616	173.1
617	173.5
618	173.7
619	173.9
620	174.2
621	174.2
622	174.7
623	175.5
624	176
625	176.3
626	176.6
627	176.8
628	176.9
629	177.6
630	178
631	179
632	179.8
633	179.7
634	179.6
635	179.9
636	180.4
637	180.9
638	181.9
639	182.5
640	183.5
641	183.9
642	184.4
643	185.2
644	186.3
645	186.9
646	187.8
647	188.5
649	188.8
650	189.3
651	189.3
652	189.5
653	189.6
654	189.5
655	189.7
656	189.4
657	188.9
658	188.1
659	187.9
660	187.8
661	188.5
662	189
663	190
664	190.3
665	190.1
666	190.4
667	191.3
668	192.2
669	192.9
670	193.2
671	193.3
672	193.5
673	193.6
674	193.8
675	193.8
676	193.8
677	193.9
678	193.3
679	193.6
680	193.9
681	194.5
682	194.8
683	195.1
684	195.3
685	195.5
686	195.8
687	195.9
688	195.8
689	195.9
690	195.9
691	196.2
692	196.4
693	196.9
694	197.2
695	197.8
696	198
697	198.7
698	199.2
699	199.5
700	200.1
701	200.5
702	201.1
703	201.6
704	202.4
705	203
706	204.1
707	204.9
708	206.2
